Date,GPUClock[MHz],MemoryClock[MHz],GPUTemperature[°C],GPUTemperature(HotSpot)[°C],GPULoad[%],MemoryControllerLoad[%],MemoryUsed(Dedicated)[MB],MemoryUsed(Dynamic)[MB],GPUChipPowerDraw[W],GPUVoltage[V],CPUTemperature[°C],SystemMemoryUsed[MB]
2023-05-17 23:54:28 ,1116.0,1738.0,73.0,75.0,64,9,4965,359,36.0,0.756,93.4,13315
2023-05-17 23:54:29 ,1030.0,1738.0,73.0,74.0,71,9,4970,359,34.0,0.756,93.3,11886
2023-05-17 23:54:30 ,1049.0,1738.0,73.0,74.0,70,9,4970,359,35.0,0.756,93.6,12887
2023-05-17 23:54:31 ,1471.0,1738.0,72.0,75.0,71,11,4974,359,38.0,0.756,93.5,12150
2023-05-17 23:54:32 ,1205.0,1738.0,73.0,76.0,60,8,4970,359,37.0,0.756,93.5,12983
2023-05-17 23:54:33 ,944.0,1738.0,73.0,74.0,56,6,4970,358,33.0,0.756,93.5,12855
2023-05-17 23:54:34 ,1267.0,1738.0,73.0,74.0,69,9,4970,359,36.0,0.756,93.6,11161
2023-05-17 23:54:35 ,930.0,1738.0,72.0,74.0,68,7,4970,359,32.0,0.756,93.5,11194
2023-05-17 23:54:36 ,1182.0,1738.0,73.0,75.0,72,7,4970,359,39.0,0.756,94.3,12730
2023-05-17 23:54:37 ,951.0,1738.0,73.0,74.0,63,6,4975,359,35.0,0.731,94.0,12131
2023-05-17 23:54:38 ,1440.0,1738.0,73.0,75.0,80,10,4975,358,37.0,0.731,93.9,11363
2023-05-17 23:54:39 ,1498.0,1740.0,72.0,75.0,84,12,4975,359,37.0,0.793,94.4,11536
2023-05-17 23:54:40 ,1332.0,1738.0,73.0,75.0,73,10,4975,359,38.0,0.756,93.8,12925
2023-05-17 23:54:41 ,1254.0,1738.0,73.0,75.0,71,9,4970,359,39.0,0.731,93.6,13219
2023-05-17 23:54:42 ,1039.0,1738.0,72.0,75.0,68,8,4970,359,35.0,0.756,93.5,13749
2023-05-17 23:54:43 ,1132.0,1738.0,73.0,75.0,76,8,4970,359,36.0,0.731,93.3,12881
2023-05-17 23:54:44 ,981.0,1738.0,73.0,75.0,67,8,4970,359,35.0,0.756,93.8,13810
2023-05-17 23:54:45 ,1224.0,1738.0,72.0,75.0,74,10,4970,359,38.0,0.731,93.4,14469
2023-05-17 23:54:46 ,800.0,1738.0,72.0,74.0,58,7,4970,359,33.0,0.756,93.3,12901
2023-05-17 23:54:47 ,1174.0,1738.0,73.0,75.0,78,11,4970,359,38.0,0.756,93.1,13145
2023-05-17 23:54:48 ,1457.0,1738.0,73.0,76.0,81,11,4970,359,38.0,0.793,93.3,12761
2023-05-17 23:54:49 ,1375.0,1738.0,73.0,75.0,78,9,4970,359,37.0,0.731,93.5,12502
2023-05-17 23:54:50 ,1187.0,1738.0,72.0,75.0,67,8,4971,359,36.0,0.731,93.9,13300
2023-05-17 23:54:51 ,1235.0,1738.0,72.0,74.0,70,8,4975,359,35.0,0.731,94.0,12920
2023-05-17 23:54:52 ,1081.0,1738.0,72.0,74.0,74,7,4975,359,34.0,0.756,94.0,12672
2023-05-17 23:54:53 ,1092.0,1738.0,73.0,75.0,72,7,4975,359,36.0,0.756,93.3,12537
2023-05-17 23:54:54 ,1255.0,1738.0,72.0,74.0,73,8,4975,359,38.0,0.731,92.5,12546
2023-05-17 23:54:55 ,1255.0,1738.0,72.0,74.0,73,8,4975,359,38.0,0.731,91.9,12544
2023-05-17 23:54:56 ,1253.0,1738.0,72.0,75.0,70,8,4975,359,37.0,0.731,91.3,12538
2023-05-17 23:54:57 ,1666.0,1738.0,73.0,76.0,70,9,4975,359,41.0,0.731,90.6,12544
2023-05-17 23:54:58 ,1332.0,1738.0,73.0,75.0,63,9,4975,359,39.0,0.756,90.0,12543
2023-05-17 23:54:59 ,1135.0,1738.0,73.0,75.0,50,7,4979,344,40.0,0.756,89.5,12563
2023-05-17 23:55:00 ,1272.0,1738.0,73.0,75.0,73,10,4979,344,38.0,0.756,89.1,12564
2023-05-17 23:55:01 ,1238.0,1738.0,73.0,74.0,72,8,4989,359,36.0,0.756,89.6,11856
2023-05-17 23:55:02 ,983.0,1738.0,72.0,74.0,72,7,4989,359,33.0,0.756,91.1,12395
2023-05-17 23:55:03 ,1312.0,1738.0,72.0,75.0,70,11,4994,359,40.0,0.756,91.1,11872
2023-05-17 23:55:04 ,934.0,1738.0,72.0,74.0,73,7,4994,359,34.0,0.731,91.5,11675
2023-05-17 23:55:05 ,1052.0,1738.0,72.0,74.0,64,8,5008,358,32.0,0.756,92.5,12598
2023-05-17 23:55:06 ,1129.0,1738.0,72.0,74.0,72,7,5008,358,35.0,0.756,92.9,13256
2023-05-17 23:55:07 ,1252.0,1738.0,72.0,74.0,70,7,5008,358,36.0,0.756,92.9,13171
2023-05-17 23:55:08 ,126.0,1738.0,72.0,73.0,8,0,5014,358,32.0,0.731,93.0,12813
2023-05-17 23:55:09 ,1443.0,1738.0,73.0,75.0,68,10,5010,358,40.0,0.731,92.8,11846
2023-05-17 23:55:10 ,1406.0,1738.0,72.0,77.0,56,9,5010,358,44.0,0.756,92.6,12478
2023-05-17 23:55:11 ,1671.0,1740.0,73.0,77.0,73,9,5010,358,44.0,0.731,92.6,12349
2023-05-17 23:55:12 ,1242.0,1738.0,73.0,75.0,75,9,5010,358,37.0,0.731,92.5,11824
2023-05-17 23:55:13 ,968.0,1738.0,72.0,74.0,69,7,5015,358,36.0,0.731,92.3,12664
2023-05-17 23:55:14 ,1207.0,1738.0,73.0,75.0,74,10,5015,358,38.0,0.756,92.3,12469
2023-05-17 23:55:15 ,1308.0,1738.0,73.0,75.0,69,9,5015,359,39.0,0.756,92.3,11869
2023-05-17 23:55:16 ,1532.0,1738.0,72.0,75.0,77,13,5015,359,41.0,0.818,92.6,13254
2023-05-17 23:55:17 ,1073.0,1738.0,72.0,74.0,61,8,5015,359,34.0,0.731,92.4,12773
2023-05-17 23:55:18 ,934.0,1738.0,72.0,74.0,34,4,5015,359,36.0,0.731,92.6,13657
2023-05-17 23:55:19 ,1628.0,1738.0,73.0,76.0,68,13,5021,359,44.0,0.806,92.9,13348
2023-05-17 23:55:20 ,1562.0,1738.0,73.0,77.0,69,14,5021,359,49.0,0.812,92.8,11836
2023-05-17 23:55:21 ,1104.0,1738.0,73.0,75.0,55,11,5021,359,42.0,0.756,92.9,12129
2023-05-17 23:55:22 ,1098.0,1738.0,73.0,75.0,68,9,5021,359,37.0,0.756,93.3,12331
2023-05-17 23:55:23 ,1438.0,1738.0,73.0,76.0,62,10,5021,359,43.0,0.775,93.4,12368
2023-05-17 23:55:24 ,1451.0,1738.0,73.0,76.0,74,11,5021,358,40.0,0.731,93.4,12001
2023-05-17 23:55:25 ,1280.0,1738.0,73.0,75.0,70,10,5021,358,39.0,0.731,92.9,11866
2023-05-17 23:55:26 ,1023.0,1738.0,73.0,75.0,63,7,5021,359,37.0,0.756,92.4,12057
2023-05-17 23:55:27 ,1393.0,1738.0,73.0,76.0,64,9,5026,358,41.0,0.762,91.6,12058
2023-05-17 23:55:28 ,1243.0,1738.0,73.0,75.0,75,10,5026,358,37.0,0.756,91.3,12043
2023-05-17 23:55:29 ,1189.0,1738.0,72.0,75.0,76,10,5026,359,36.0,0.756,91.3,12687
2023-05-17 23:55:30 ,1299.0,1738.0,73.0,74.0,71,7,5026,358,35.0,0.731,91.6,12235
2023-05-17 23:55:31 ,1452.0,1738.0,73.0,76.0,61,9,5026,358,41.0,0.775,91.8,11847
2023-05-17 23:55:32 ,1111.0,1738.0,73.0,75.0,61,7,5021,359,35.0,0.731,92.5,13263
2023-05-17 23:55:33 ,1216.0,1738.0,73.0,75.0,66,8,5021,358,39.0,0.756,92.6,12812
2023-05-17 23:55:34 ,1307.0,1738.0,73.0,75.0,72,10,5024,359,39.0,0.762,93.0,13677
2023-05-17 23:55:35 ,1186.0,1738.0,73.0,75.0,71,9,5024,359,39.0,0.756,93.0,13473
2023-05-17 23:55:36 ,969.0,1738.0,73.0,75.0,67,6,5029,359,34.0,0.756,92.9,11934
2023-05-17 23:55:37 ,1060.0,1738.0,73.0,74.0,78,8,5029,359,35.0,0.756,93.1,13405
2023-05-17 23:55:38 ,1055.0,1738.0,72.0,75.0,49,7,5029,358,36.0,0.756,92.9,12807
2023-05-17 23:55:39 ,1032.0,1738.0,73.0,75.0,67,7,5024,358,38.0,0.756,93.0,13754
2023-05-17 23:55:40 ,1215.0,1738.0,73.0,74.0,76,8,5024,359,36.0,0.756,93.0,13585
2023-05-17 23:55:41 ,1304.0,1738.0,73.0,75.0,68,7,5024,359,36.0,0.731,93.0,12066
2023-05-17 23:55:42 ,1087.0,1738.0,73.0,75.0,53,7,5024,358,37.0,0.756,93.3,13585
2023-05-17 23:55:43 ,1271.0,1738.0,73.0,75.0,71,9,5029,359,37.0,0.756,93.4,13138
2023-05-17 23:55:44 ,1745.0,1738.0,73.0,78.0,75,12,5029,358,49.0,0.887,93.0,13674
2023-05-17 23:55:45 ,1684.0,1738.0,73.0,79.0,66,12,5029,358,52.0,0.818,93.1,13364
2023-05-17 23:55:46 ,1398.0,1738.0,74.0,77.0,72,12,5029,359,45.0,0.775,92.8,11782
2023-05-17 23:55:47 ,1033.0,1738.0,73.0,76.0,72,10,5024,359,38.0,0.756,92.0,11780
2023-05-17 23:55:48 ,1376.0,1740.0,74.0,76.0,81,11,5024,358,41.0,0.793,91.4,11775
2023-05-17 23:55:49 ,1308.0,1738.0,74.0,77.0,67,11,5024,358,44.0,0.756,91.5,12140
2023-05-17 23:55:50 ,1710.0,1740.0,74.0,77.0,78,10,5029,359,43.0,0.731,91.3,12674
2023-05-17 23:55:51 ,1174.0,1738.0,74.0,75.0,63,8,5029,359,37.0,0.756,91.8,12687
2023-05-17 23:55:52 ,1486.0,1738.0,73.0,76.0,74,12,5029,359,39.0,0.768,92.3,12008
2023-05-17 23:55:53 ,1169.0,1738.0,73.0,75.0,73,10,5029,359,38.0,0.756,91.9,12837
2023-05-17 23:55:54 ,870.0,1738.0,72.0,75.0,67,6,5029,359,34.0,0.756,92.0,12628
2023-05-17 23:55:55 ,807.0,1738.0,73.0,74.0,63,6,5029,359,31.0,0.756,92.6,11845
2023-05-17 23:55:56 ,918.0,1738.0,73.0,74.0,67,6,5029,359,33.0,0.756,93.0,12472
2023-05-17 23:55:57 ,905.0,1738.0,73.0,74.0,52,4,5029,359,32.0,0.731,93.4,12326
2023-05-17 23:55:58 ,882.0,1738.0,72.0,74.0,65,5,5029,359,30.0,0.756,93.3,12748
2023-05-17 23:55:59 ,1101.0,1738.0,72.0,74.0,64,7,5029,359,34.0,0.756,93.4,12615
2023-05-17 23:56:00 ,905.0,1738.0,72.0,74.0,57,5,5029,359,30.0,0.731,93.8,12240
2023-05-17 23:56:01 ,840.0,1738.0,72.0,74.0,67,5,5029,359,34.0,0.756,93.3,13617
2023-05-17 23:56:02 ,1208.0,1738.0,72.0,74.0,79,7,5029,359,34.0,0.756,93.3,13226
2023-05-17 23:56:03 ,1109.0,1738.0,72.0,74.0,74,8,5029,359,34.0,0.756,93.0,12761
2023-05-17 23:56:04 ,1505.0,1738.0,72.0,76.0,71,11,5029,359,43.0,0.806,93.0,13231
2023-05-17 23:56:05 ,1322.0,1738.0,73.0,75.0,75,10,5029,359,38.0,0.756,93.0,12134
2023-05-17 23:56:06 ,1950.0,1738.0,72.0,78.0,87,9,5029,358,45.0,0.881,92.6,12679
2023-05-17 23:56:07 ,1531.0,1738.0,72.0,76.0,75,10,5029,359,40.0,0.731,93.0,12599
2023-05-17 23:56:08 ,1489.0,1738.0,73.0,76.0,71,9,5029,359,40.0,0.793,93.0,12143
2023-05-17 23:56:09 ,1386.0,1738.0,73.0,75.0,75,9,5029,359,38.0,0.731,92.6,12673
2023-05-17 23:56:10 ,1549.0,1738.0,73.0,76.0,79,11,5024,359,40.0,0.825,92.6,12432
2023-05-17 23:56:11 ,1252.0,1738.0,73.0,76.0,67,8,5024,358,44.0,0.731,92.5,12030
2023-05-17 23:56:12 ,1375.0,1738.0,73.0,76.0,75,10,5024,359,38.0,0.781,91.9,12895
2023-05-17 23:56:13 ,1327.0,1738.0,73.0,75.0,77,9,5024,359,38.0,0.768,91.9,12426
2023-05-17 23:56:14 ,1804.0,1738.0,74.0,78.0,77,13,5024,358,49.0,0.893,92.0,12558
2023-05-17 23:56:15 ,1703.0,1740.0,74.0,78.0,71,11,5024,358,48.0,0.825,91.8,12176
2023-05-17 23:56:16 ,1707.0,1738.0,74.0,78.0,76,11,5029,358,47.0,0.731,91.8,12404
2023-05-17 23:56:17 ,1235.0,1738.0,73.0,75.0,64,9,5029,358,39.0,0.756,90.9,12426
2023-05-17 23:56:18 ,1189.0,1738.0,73.0,75.0,61,7,5029,358,36.0,0.756,90.0,12427
2023-05-17 23:56:19 ,851.0,1738.0,74.0,75.0,40,5,5029,358,37.0,0.756,89.1,12425
2023-05-17 23:56:20 ,1379.0,1738.0,73.0,76.0,74,9,5024,359,39.0,0.768,88.9,12438
2023-05-17 23:56:21 ,1498.0,1738.0,73.0,76.0,78,10,5029,359,40.0,0.806,88.4,12787
2023-05-17 23:56:22 ,1532.0,1738.0,74.0,77.0,65,10,5029,359,46.0,0.781,87.8,12804
2023-05-17 23:56:23 ,1484.0,1738.0,74.0,77.0,77,10,5024,359,42.0,0.812,87.3,11912
2023-05-17 23:56:24 ,1370.0,1738.0,73.0,76.0,65,10,5029,359,41.0,0.756,86.8,11906
2023-05-17 23:56:25 ,1301.0,1738.0,73.0,76.0,64,10,5029,359,40.0,0.756,86.4,11906
2023-05-17 23:56:26 ,1250.0,1738.0,73.0,76.0,68,9,5029,359,40.0,0.756,85.9,11905
2023-05-17 23:56:27 ,1293.0,1738.0,73.0,77.0,74,11,5029,359,40.0,0.762,85.4,11898
2023-05-17 23:56:28 ,1258.0,1738.0,73.0,76.0,69,11,5024,359,40.0,0.756,84.9,11895
2023-05-17 23:56:29 ,1429.0,1738.0,74.0,76.0,66,9,5009,344,41.0,0.775,84.6,11895
2023-05-17 23:56:30 ,1448.0,1738.0,73.0,76.0,60,8,5014,344,45.0,0.781,84.5,11786
2023-05-17 23:56:31 ,1477.0,1738.0,73.0,76.0,66,10,5014,344,43.0,0.731,84.3,11783
2023-05-17 23:56:32 ,1687.0,1738.0,73.0,77.0,73,10,5014,344,44.0,0.868,84.1,11782
2023-05-17 23:56:33 ,1584.0,1738.0,73.0,76.0,80,11,5014,344,43.0,0.731,83.9,11782
2023-05-17 23:56:34 ,1452.0,1738.0,74.0,77.0,65,9,5014,344,42.0,0.731,83.8,11779
2023-05-17 23:56:35 ,1482.0,1738.0,73.0,77.0,71,11,5009,344,43.0,0.812,83.4,11775
2023-05-17 23:56:36 ,1382.0,1738.0,73.0,76.0,67,9,5009,344,39.0,0.756,83.0,11759
2023-05-17 23:56:37 ,1545.0,1736.0,74.0,77.0,69,11,5014,344,44.0,0.818,83.4,11760
2023-05-17 23:56:38 ,1513.0,1738.0,74.0,77.0,70,12,5014,344,43.0,0.812,83.3,11760
2023-05-17 23:56:39 ,1569.0,1738.0,73.0,77.0,77,12,5014,344,43.0,0.731,83.0,11755
2023-05-17 23:56:40 ,1757.0,1738.0,74.0,79.0,72,12,5014,344,51.0,0.731,83.0,11752
2023-05-17 23:56:41 ,1610.0,1738.0,74.0,79.0,64,10,5014,344,48.0,0.806,82.9,11753
2023-05-17 23:56:42 ,1596.0,1738.0,74.0,78.0,68,11,5014,344,47.0,0.825,83.0,11751
2023-05-17 23:56:43 ,1798.0,1738.0,74.0,78.0,79,13,5014,344,50.0,0.731,83.0,11750
2023-05-17 23:56:44 ,1694.0,1738.0,75.0,79.0,75,12,5009,344,50.0,0.875,83.5,11746
2023-05-17 23:56:45 ,1714.0,1738.0,74.0,79.0,68,12,5014,344,50.0,0.837,84.0,11731
2023-05-17 23:56:46 ,1661.0,1738.0,74.0,78.0,67,12,5014,344,49.0,0.831,83.9,11731
2023-05-17 23:56:47 ,1581.0,1738.0,74.0,79.0,63,10,5014,344,47.0,0.8,83.9,11732
2023-05-17 23:56:48 ,1399.0,1738.0,74.0,78.0,66,10,5014,344,41.0,0.756,85.3,11733
2023-05-17 23:56:49 ,1455.0,1738.0,74.0,77.0,67,11,5017,344,42.0,0.775,86.9,11926
2023-05-17 23:56:50 ,1653.0,1740.0,74.0,78.0,75,11,5012,344,45.0,0.731,87.3,12783
2023-05-17 23:56:51 ,1727.0,1738.0,74.0,78.0,70,10,5017,344,43.0,0.837,88.4,12328
2023-05-17 23:56:52 ,1149.0,1738.0,74.0,76.0,62,9,5017,344,39.0,0.756,90.5,12030
2023-05-17 23:56:53 ,1373.0,1738.0,74.0,76.0,73,9,5017,344,38.0,0.756,90.5,12725
2023-05-17 23:56:54 ,1343.0,1738.0,74.0,76.0,64,8,5012,344,40.0,0.756,91.0,12540
2023-05-17 23:56:55 ,1272.0,1738.0,74.0,77.0,64,8,5012,344,39.0,0.731,91.4,12014
2023-05-17 23:56:56 ,1341.0,1738.0,74.0,77.0,68,9,5012,344,40.0,0.756,91.8,12253
2023-05-17 23:56:57 ,972.0,1738.0,74.0,76.0,72,7,5012,344,37.0,0.756,92.5,12432
2023-05-17 23:56:58 ,1103.0,1738.0,74.0,76.0,59,7,5017,344,37.0,0.756,92.4,12965
2023-05-17 23:56:59 ,981.0,1738.0,74.0,76.0,60,8,5017,344,39.0,0.756,92.3,12646
2023-05-17 23:57:00 ,1240.0,1738.0,74.0,77.0,73,10,5017,344,40.0,0.756,92.6,12511
2023-05-17 23:57:01 ,1166.0,1738.0,74.0,76.0,72,10,5027,358,39.0,0.756,92.1,11818
2023-05-17 23:57:02 ,1391.0,1738.0,74.0,77.0,70,10,5027,358,42.0,0.781,91.9,11879
2023-05-17 23:57:03 ,1749.0,1738.0,74.0,77.0,73,13,5027,359,42.0,0.85,92.5,12994
2023-05-17 23:57:04 ,1808.0,1738.0,74.0,79.0,76,13,5027,359,50.0,0.731,92.4,13665
2023-05-17 23:57:05 ,1854.0,1738.0,75.0,79.0,77,14,5027,359,52.0,0.731,92.6,13573
2023-05-17 23:57:06 ,1387.0,1738.0,74.0,77.0,69,9,5032,359,39.0,0.756,92.6,13186
2023-05-17 23:57:07 ,1655.0,1738.0,74.0,79.0,73,11,5032,359,46.0,0.856,92.9,11842
2023-05-17 23:57:08 ,1085.0,1738.0,74.0,76.0,77,10,5032,359,36.0,0.731,93.0,13426
2023-05-17 23:57:09 ,1479.0,1738.0,74.0,76.0,73,11,5033,359,39.0,0.731,92.9,13685
2023-05-17 23:57:10 ,1104.0,1738.0,74.0,76.0,62,8,5053,359,39.0,0.756,92.9,13640
2023-05-17 23:57:11 ,1484.0,1738.0,74.0,78.0,71,11,5053,359,44.0,0.825,93.3,13271
2023-05-17 23:57:12 ,1296.0,1738.0,74.0,77.0,72,10,5057,358,40.0,0.756,93.1,12007
2023-05-17 23:57:13 ,1123.0,1738.0,74.0,76.0,70,8,5058,358,38.0,0.756,93.5,13479
2023-05-17 23:57:14 ,1040.0,1738.0,74.0,76.0,67,7,5058,359,37.0,0.756,93.1,12956
2023-05-17 23:57:15 ,1417.0,1738.0,74.0,76.0,78,11,5061,358,36.0,0.787,93.3,13796
2023-05-17 23:57:16 ,1516.0,1738.0,74.0,77.0,72,11,5061,358,42.0,0.806,93.4,13580
2023-05-17 23:57:17 ,1389.0,1738.0,74.0,76.0,70,11,5061,358,38.0,0.756,93.3,12079
2023-05-17 23:57:18 ,1578.0,1740.0,74.0,77.0,70,11,5061,359,43.0,0.8,93.0,12748
2023-05-17 23:57:19 ,1198.0,1738.0,74.0,77.0,59,8,5061,358,42.0,0.756,93.3,12507
2023-05-17 23:57:20 ,1401.0,1738.0,74.0,77.0,72,12,5061,358,41.0,0.731,93.3,12155
2023-05-17 23:57:21 ,1225.0,1740.0,74.0,77.0,79,10,5061,359,37.0,0.731,93.6,13629
2023-05-17 23:57:22 ,1225.0,1740.0,74.0,77.0,79,10,5061,358,46.0,0.731,93.6,13190
2023-05-17 23:57:23 ,1661.0,1738.0,75.0,78.0,75,12,5061,359,46.0,0.731,93.6,14079
2023-05-17 23:57:24 ,1200.0,1738.0,75.0,78.0,40,6,5061,359,47.0,0.756,93.6,13843
2023-05-17 23:57:25 ,1546.0,1738.0,75.0,78.0,71,13,5061,359,46.0,0.812,93.8,12233
2023-05-17 23:57:26 ,1701.0,1738.0,75.0,79.0,70,12,5061,359,50.0,0.843,93.4,13141
2023-05-17 23:57:27 ,1662.0,1738.0,75.0,79.0,72,13,5061,359,48.0,0.85,93.4,12786
2023-05-17 23:57:28 ,1623.0,1738.0,75.0,79.0,71,13,5056,359,49.0,0.731,93.4,12247
2023-05-17 23:57:29 ,1726.0,1738.0,75.0,79.0,78,15,5056,359,48.0,0.875,94.0,12848
2023-05-17 23:57:30 ,1495.0,1740.0,75.0,78.0,72,11,5056,359,40.0,0.762,93.8,12550
2023-05-17 23:57:31 ,1736.0,1736.0,75.0,79.0,71,13,5056,359,49.0,0.85,93.8,12784
2023-05-17 23:57:32 ,1659.0,1738.0,75.0,79.0,72,13,5056,359,46.0,0.843,93.8,12509
2023-05-17 23:57:33 ,1607.0,1738.0,76.0,78.0,64,11,5061,359,46.0,0.768,93.9,12124
2023-05-17 23:57:34 ,1521.0,1738.0,75.0,79.0,65,12,5061,359,45.0,0.775,93.8,13684
2023-05-17 23:57:35 ,1619.0,1738.0,75.0,79.0,71,13,5061,359,46.0,0.825,93.8,13405
2023-05-17 23:57:36 ,1724.0,1738.0,75.0,80.0,71,12,5061,359,51.0,0.868,93.6,13032
2023-05-17 23:57:37 ,1655.0,1738.0,75.0,78.0,71,10,5061,359,44.0,0.812,93.6,13448
2023-05-17 23:57:38 ,1730.0,1736.0,75.0,79.0,70,13,5061,359,48.0,0.85,93.0,13440
2023-05-17 23:57:39 ,1733.0,1738.0,76.0,81.0,70,13,5061,359,52.0,0.85,92.3,13442
2023-05-17 23:57:40 ,1826.0,1738.0,76.0,81.0,77,13,5061,359,52.0,0.881,92.4,12405
2023-05-17 23:57:41 ,1491.0,1738.0,75.0,77.0,80,11,5061,359,38.0,0.731,92.3,13217
2023-05-17 23:57:42 ,1119.0,1738.0,75.0,77.0,65,8,5061,359,36.0,0.756,92.8,12924
2023-05-17 23:57:43 ,1127.0,1738.0,75.0,76.0,67,8,5061,359,35.0,0.731,93.3,12191
2023-05-17 23:57:44 ,1358.0,1738.0,75.0,77.0,63,9,5061,359,40.0,0.731,93.0,13029
2023-05-17 23:57:45 ,1100.0,1738.0,74.0,76.0,65,10,5061,359,37.0,0.756,93.3,12811
2023-05-17 23:57:46 ,1237.0,1738.0,75.0,77.0,41,7,5061,359,42.0,0.756,93.4,12090
2023-05-17 23:57:47 ,1233.0,1738.0,75.0,77.0,77,12,5061,359,39.0,0.756,93.1,13010
2023-05-17 23:57:48 ,1469.0,1738.0,75.0,77.0,75,13,5061,359,41.0,0.8,93.4,12672
2023-05-17 23:57:49 ,1402.0,1738.0,75.0,77.0,75,12,5061,359,41.0,0.775,93.5,12317
2023-05-17 23:57:50 ,958.0,1738.0,74.0,77.0,59,8,5061,359,38.0,0.756,93.3,13086
2023-05-17 23:57:51 ,1200.0,1738.0,74.0,76.0,68,8,5061,358,37.0,0.756,93.4,12707
2023-05-17 23:57:52 ,1224.0,1738.0,74.0,76.0,65,8,5061,358,37.0,0.756,93.5,12128
2023-05-17 23:57:53 ,1080.0,1738.0,74.0,76.0,64,7,5061,358,35.0,0.756,93.3,13100
2023-05-17 23:57:54 ,1289.0,1738.0,74.0,76.0,79,8,5061,359,35.0,0.731,93.5,12744
2023-05-17 23:57:55 ,1277.0,1738.0,74.0,77.0,62,10,5061,359,41.0,0.756,93.4,11777
2023-05-17 23:57:56 ,1627.0,1738.0,74.0,78.0,75,14,5061,359,43.0,0.825,93.5,12328
2023-05-17 23:57:57 ,1282.0,1738.0,74.0,76.0,75,11,5061,359,38.0,0.731,93.4,12059
2023-05-17 23:57:58 ,1342.0,1738.0,74.0,77.0,76,12,5061,359,38.0,0.756,93.4,12025
2023-05-17 23:57:59 ,1431.0,1738.0,74.0,76.0,74,12,5046,344,41.0,0.731,93.3,12509
2023-05-17 23:58:00 ,812.0,1738.0,74.0,76.0,46,5,5041,344,34.0,0.756,93.5,12284
2023-05-17 23:58:01 ,1183.0,1738.0,73.0,75.0,62,9,5056,359,36.0,0.756,93.4,12110
2023-05-17 23:58:02 ,1075.0,1738.0,74.0,76.0,81,13,5056,359,36.0,0.756,93.8,13662
2023-05-17 23:58:03 ,869.0,1738.0,74.0,75.0,48,5,5056,359,32.0,0.731,93.8,12983
2023-05-17 23:58:04 ,1212.0,1738.0,73.0,76.0,65,9,5056,359,39.0,0.756,93.9,13855
2023-05-17 23:58:05 ,914.0,1738.0,74.0,75.0,74,7,5056,358,35.0,0.731,93.8,13661
2023-05-17 23:58:06 ,1076.0,1738.0,74.0,76.0,75,7,5061,358,35.0,0.756,94.0,11979
2023-05-17 23:58:07 ,942.0,1738.0,73.0,75.0,74,6,5061,359,32.0,0.731,93.9,13359
2023-05-17 23:58:08 ,970.0,1738.0,73.0,75.0,75,6,5061,358,33.0,0.731,93.6,12927
2023-05-17 23:58:09 ,1205.0,1738.0,73.0,75.0,73,7,5061,358,34.0,0.731,93.3,13514
2023-05-17 23:58:10 ,1189.0,1738.0,73.0,75.0,75,7,5056,358,35.0,0.756,93.1,13300
2023-05-17 23:58:11 ,1033.0,1738.0,73.0,75.0,70,7,5056,358,33.0,0.756,93.0,12847
2023-05-17 23:58:12 ,968.0,1738.0,73.0,75.0,68,5,5056,358,33.0,0.756,92.8,12267
2023-05-17 23:58:13 ,1161.0,1738.0,73.0,75.0,61,6,5056,359,35.0,0.756,92.5,12696
2023-05-17 23:58:14 ,1725.0,1738.0,74.0,77.0,78,12,5056,359,49.0,0.893,93.0,12894
2023-05-17 23:58:15 ,976.0,1738.0,73.0,75.0,52,6,5056,359,35.0,0.731,93.0,13962
2023-05-17 23:58:16 ,1365.0,1738.0,73.0,77.0,70,10,5061,359,39.0,0.731,93.3,13759
2023-05-17 23:58:17 ,1384.0,1738.0,73.0,76.0,75,12,5061,359,40.0,0.775,93.1,13108
2023-05-17 23:58:18 ,1621.0,1738.0,74.0,77.0,73,13,5061,358,51.0,0.85,93.1,13120
2023-05-17 23:58:19 ,1634.0,1738.0,74.0,79.0,62,10,5056,358,45.0,0.731,93.8,12797
2023-05-17 23:58:20 ,1641.0,1738.0,74.0,77.0,73,12,5061,359,44.0,0.731,93.8,13950
2023-05-17 23:58:21 ,1714.0,1738.0,74.0,79.0,66,11,5061,358,48.0,0.806,93.8,13734
2023-05-17 23:58:22 ,1115.0,1738.0,74.0,76.0,54,7,5061,358,37.0,0.731,93.8,13218
2023-05-17 23:58:23 ,1442.0,1738.0,74.0,78.0,66,10,5061,359,45.0,0.781,93.5,12320
2023-05-17 23:58:24 ,1290.0,1738.0,74.0,77.0,73,10,5056,358,40.0,0.731,94.1,13219
2023-05-17 23:58:25 ,1263.0,1738.0,74.0,77.0,66,10,5061,359,44.0,0.756,94.0,13629
2023-05-17 23:58:26 ,1271.0,1738.0,74.0,76.0,74,11,5061,358,40.0,0.768,94.0,13302
2023-05-17 23:58:27 ,961.0,1738.0,74.0,75.0,72,8,5061,359,36.0,0.756,94.0,12055
2023-05-17 23:58:28 ,1173.0,1738.0,73.0,76.0,65,8,5056,359,39.0,0.756,94.1,12421
2023-05-17 23:58:29 ,1441.0,1738.0,74.0,76.0,73,11,5061,358,41.0,0.787,93.5,12458
2023-05-17 23:58:30 ,1287.0,1738.0,74.0,76.0,71,9,5061,358,38.0,0.756,93.3,13160
